Date,District,Rain,rain,month,year,day
2013-05-24,Alangayam,-,0.0,5,2013,24
2013-05-24,Ambur,5,5.0,5,2013,24
2013-05-24,Arakkonam,24,24.0,5,2013,24
2013-05-24,Arcot,13,13.0,5,2013,24
2013-05-24,Gudiyatham,23,23.0,5,2013,24
2013-05-24,Kaveripakkam,19.8,19.8,5,2013,24
2013-05-24,Melalathur,8,8.0,5,2013,24
2013-05-24,Sholingur,-,0.0,5,2013,24
2013-05-24,Tirupattur,-,0.0,5,2013,24
2013-05-24,Vaniyambadi,7.2,7.2,5,2013,24
2013-05-24,Vellore,10,10.0,5,2013,24
2013-05-24,Wallajah,5.7,5.7,5,2013,24
2013-05-25,Alangayam,7,7.0,5,2013,25
2013-05-25,Ambur,-,0.0,5,2013,25
2013-05-25,Arakkonam,-,0.0,5,2013,25
2013-05-25,Arcot,-,0.0,5,2013,25
2013-05-25,Gudiyatham,3.6,3.6,5,2013,25
2013-05-25,Kaveripakkam,3.6,3.6,5,2013,25
2013-05-25,Melalathur,-,0.0,5,2013,25
2013-05-25,Sholingur,10.2,10.2,5,2013,25
2013-05-25,Tirupattur,8.2,8.2,5,2013,25
2013-05-25,Vaniyambadi,-,0.0,5,2013,25
2013-05-25,Vellore,-,0.0,5,2013,25
2013-05-25,Wallajah,6.8,6.8,5,2013,25
2013-05-26,Alangayam,-,0.0,5,2013,26
2013-05-26,Ambur,-,0.0,5,2013,26
2013-05-26,Arakkonam,-,0.0,5,2013,26
2013-05-26,Arcot,-,0.0,5,2013,26
2013-05-26,Gudiyatham,-,0.0,5,2013,26
2013-05-26,Kaveripakkam,-,0.0,5,2013,26
2013-05-26,Melalathur,-,0.0,5,2013,26
2013-05-26,Sholingur,-,0.0,5,2013,26
2013-05-26,Tirupattur,-,0.0,5,2013,26
2013-05-26,Vaniyambadi,-,0.0,5,2013,26
2013-05-26,Vellore,-,0.0,5,2013,26
2013-05-26,Wallajah,-,0.0,5,2013,26
2013-05-27,Alangayam,-,0.0,5,2013,27
2013-05-27,Ambur,-,0.0,5,2013,27
2013-05-27,Arakkonam,-,0.0,5,2013,27
2013-05-27,Arcot,-,0.0,5,2013,27
2013-05-27,Gudiyatham,-,0.0,5,2013,27
2013-05-27,Kaveripakkam,-,0.0,5,2013,27
2013-05-27,Melalathur,-,0.0,5,2013,27
2013-05-27,Sholingur,-,0.0,5,2013,27
2013-05-27,Tirupattur,-,0.0,5,2013,27
2013-05-27,Vaniyambadi,-,0.0,5,2013,27
2013-05-27,Vellore,-,0.0,5,2013,27
2013-05-27,Wallajah,-,0.0,5,2013,27
2013-05-28,Alangayam,-,0.0,5,2013,28
2013-05-28,Ambur,-,0.0,5,2013,28
2013-05-28,Arakkonam,-,0.0,5,2013,28
2013-05-28,Arcot,-,0.0,5,2013,28
2013-05-28,Gudiyatham,-,0.0,5,2013,28
2013-05-28,Kaveripakkam,-,0.0,5,2013,28
2013-05-28,Melalathur,-,0.0,5,2013,28
2013-05-28,Sholingur,-,0.0,5,2013,28
2013-05-28,Tirupattur,-,0.0,5,2013,28
2013-05-28,Vaniyambadi,-,0.0,5,2013,28
2013-05-28,Vellore,-,0.0,5,2013,28
2013-05-28,Wallajah,-,0.0,5,2013,28
2013-05-29,Alangayam,-,0.0,5,2013,29
2013-05-29,Ambur,-,0.0,5,2013,29
2013-05-29,Arakkonam,-,0.0,5,2013,29
2013-05-29,Arcot,-,0.0,5,2013,29
2013-05-29,Gudiyatham,-,0.0,5,2013,29
2013-05-29,Kaveripakkam,-,0.0,5,2013,29
2013-05-29,Melalathur,-,0.0,5,2013,29
2013-05-29,Sholingur,-,0.0,5,2013,29
2013-05-29,Tirupattur,-,0.0,5,2013,29
2013-05-29,Vaniyambadi,-,0.0,5,2013,29
2013-05-29,Vellore,-,0.0,5,2013,29
2013-05-29,Wallajah,-,0.0,5,2013,29
2013-05-30,Alangayam,-,0.0,5,2013,30
2013-05-30,Ambur,-,0.0,5,2013,30
2013-05-30,Arakkonam,-,0.0,5,2013,30
2013-05-30,Arcot,-,0.0,5,2013,30
2013-05-30,Gudiyatham,-,0.0,5,2013,30
2013-05-30,Kaveripakkam,-,0.0,5,2013,30
2013-05-30,Melalathur,-,0.0,5,2013,30
2013-05-30,Sholingur,-,0.0,5,2013,30
2013-05-30,Tirupattur,-,0.0,5,2013,30
2013-05-30,Vaniyambadi,-,0.0,5,2013,30
2013-05-30,Vellore,-,0.0,5,2013,30
2013-05-30,Wallajah,-,0.0,5,2013,30
2013-05-31,Alangayam,-,0.0,5,2013,31
2013-05-31,Ambur,-,0.0,5,2013,31
2013-05-31,Arakkonam,-,0.0,5,2013,31
2013-05-31,Arcot,-,0.0,5,2013,31
2013-05-31,Gudiyatham,-,0.0,5,2013,31
2013-05-31,Kaveripakkam,-,0.0,5,2013,31
2013-05-31,Melalathur,-,0.0,5,2013,31
2013-05-31,Sholingur,-,0.0,5,2013,31
2013-05-31,Tirupattur,-,0.0,5,2013,31
2013-05-31,Vaniyambadi,-,0.0,5,2013,31
2013-05-31,Vellore,-,0.0,5,2013,31
2013-05-31,Wallajah,-,0.0,5,2013,31
2013-06-01,Alangayam,-,0.0,6,2013,1
2013-06-01,Ambur,-,0.0,6,2013,1
2013-06-01,Arakkonam,-,0.0,6,2013,1
2013-06-01,Arcot,-,0.0,6,2013,1
2013-06-01,Gudiyatham,-,0.0,6,2013,1
2013-06-01,Kaveripakkam,-,0.0,6,2013,1
2013-06-01,Melalathur,-,0.0,6,2013,1
2013-06-01,Sholingur,-,0.0,6,2013,1
2013-06-01,Tirupattur,-,0.0,6,2013,1
2013-06-01,Vaniyambadi,-,0.0,6,2013,1
2013-06-01,Vellore,-,0.0,6,2013,1
2013-06-01,Wallajah,-,0.0,6,2013,1
2013-06-02,Alangayam,-,0.0,6,2013,2
2013-06-02,Ambur,-,0.0,6,2013,2
2013-06-02,Arakkonam,22,22.0,6,2013,2
2013-06-02,Arcot,11,11.0,6,2013,2
2013-06-02,Gudiyatham,2.8,2.8,6,2013,2
2013-06-02,Kaveripakkam,4.6,4.6,6,2013,2
2013-06-02,Melalathur,4,4.0,6,2013,2
2013-06-02,Sholingur,-,0.0,6,2013,2
2013-06-02,Tirupattur,-,0.0,6,2013,2
2013-06-02,Vaniyambadi,2.4,2.4,6,2013,2
2013-06-02,Vellore,6,6.0,6,2013,2
2013-06-02,Wallajah,7,7.0,6,2013,2
2013-06-03,Alangayam,-,0.0,6,2013,3
2013-06-03,Ambur,-,0.0,6,2013,3
2013-06-03,Arakkonam,-,0.0,6,2013,3
2013-06-03,Arcot,-,0.0,6,2013,3
2013-06-03,Gudiyatham,-,0.0,6,2013,3
2013-06-03,Kaveripakkam,-,0.0,6,2013,3
2013-06-03,Melalathur,-,0.0,6,2013,3
2013-06-03,Sholingur,-,0.0,6,2013,3
2013-06-03,Tirupattur,-,0.0,6,2013,3
2013-06-03,Vaniyambadi,-,0.0,6,2013,3
2013-06-03,Vellore,-,0.0,6,2013,3
2013-06-03,Wallajah,-,0.0,6,2013,3
2013-06-04,Alangayam,-,0.0,6,2013,4
2013-06-04,Ambur,-,0.0,6,2013,4
2013-06-04,Arakkonam,-,0.0,6,2013,4
2013-06-04,Arcot,-,0.0,6,2013,4
2013-06-04,Gudiyatham,-,0.0,6,2013,4
2013-06-04,Kaveripakkam,-,0.0,6,2013,4
2013-06-04,Melalathur,-,0.0,6,2013,4
2013-06-04,Sholingur,-,0.0,6,2013,4
2013-06-04,Tirupattur,-,0.0,6,2013,4
2013-06-04,Vaniyambadi,-,0.0,6,2013,4
2013-06-04,Vellore,-,0.0,6,2013,4
2013-06-04,Wallajah,-,0.0,6,2013,4
2013-06-05,Alangayam,-,0.0,6,2013,5
2013-06-05,Ambur,-,0.0,6,2013,5
2013-06-05,Arakkonam,-,0.0,6,2013,5
2013-06-05,Arcot,-,0.0,6,2013,5
2013-06-05,Gudiyatham,-,0.0,6,2013,5
2013-06-05,Kaveripakkam,-,0.0,6,2013,5
2013-06-05,Melalathur,-,0.0,6,2013,5
2013-06-05,Sholingur,-,0.0,6,2013,5
2013-06-05,Tirupattur,-,0.0,6,2013,5
2013-06-05,Vaniyambadi,-,0.0,6,2013,5
2013-06-05,Vellore,-,0.0,6,2013,5
2013-06-05,Wallajah,-,0.0,6,2013,5
2013-06-06,Alangayam,-,0.0,6,2013,6
2013-06-06,Ambur,-,0.0,6,2013,6
2013-06-06,Arakkonam,-,0.0,6,2013,6
2013-06-06,Arcot,-,0.0,6,2013,6
2013-06-06,Gudiyatham,3.4,3.4,6,2013,6
2013-06-06,Kaveripakkam,1.4,1.4,6,2013,6
2013-06-06,Melalathur,-,0.0,6,2013,6
2013-06-06,Sholingur,-,0.0,6,2013,6
2013-06-06,Tirupattur,-,0.0,6,2013,6
2013-06-06,Vaniyambadi,6.4,6.4,6,2013,6
2013-06-06,Vellore,-,0.0,6,2013,6
2013-06-06,Wallajah,1.5,1.5,6,2013,6
2013-06-07,Alangayam,-,0.0,6,2013,7
2013-06-07,Ambur,-,0.0,6,2013,7
2013-06-07,Arakkonam,-,0.0,6,2013,7
2013-06-07,Arcot,-,0.0,6,2013,7
2013-06-07,Gudiyatham,-,0.0,6,2013,7
2013-06-07,Kaveripakkam,-,0.0,6,2013,7
2013-06-07,Melalathur,-,0.0,6,2013,7
2013-06-07,Sholingur,-,0.0,6,2013,7
2013-06-07,Tirupattur,-,0.0,6,2013,7
2013-06-07,Vaniyambadi,-,0.0,6,2013,7
2013-06-07,Vellore,-,0.0,6,2013,7
2013-06-07,Wallajah,-,0.0,6,2013,7
2013-06-08,Alangayam,-,0.0,6,2013,8
2013-06-08,Ambur,-,0.0,6,2013,8
2013-06-08,Arakkonam,-,0.0,6,2013,8
2013-06-08,Arcot,-,0.0,6,2013,8
2013-06-08,Gudiyatham,-,0.0,6,2013,8
2013-06-08,Kaveripakkam,-,0.0,6,2013,8
2013-06-08,Melalathur,-,0.0,6,2013,8
2013-06-08,Sholingur,-,0.0,6,2013,8
2013-06-08,Tirupattur,-,0.0,6,2013,8
2013-06-08,Vaniyambadi,-,0.0,6,2013,8
2013-06-08,Vellore,-,0.0,6,2013,8
2013-06-08,Wallajah,-,0.0,6,2013,8
2013-06-09,Alangayam,-,0.0,6,2013,9
2013-06-09,Ambur,-,0.0,6,2013,9
2013-06-09,Arakkonam,-,0.0,6,2013,9
2013-06-09,Arcot,-,0.0,6,2013,9
2013-06-09,Gudiyatham,-,0.0,6,2013,9
2013-06-09,Kaveripakkam,-,0.0,6,2013,9
2013-06-09,Melalathur,-,0.0,6,2013,9
2013-06-09,Sholingur,-,0.0,6,2013,9
2013-06-09,Tirupattur,-,0.0,6,2013,9
2013-06-09,Vaniyambadi,-,0.0,6,2013,9
2013-06-09,Vellore,-,0.0,6,2013,9
2013-06-09,Wallajah,-,0.0,6,2013,9
2013-06-10,Alangayam,-,0.0,6,2013,10
2013-06-10,Ambur,-,0.0,6,2013,10
2013-06-10,Arakkonam,-,0.0,6,2013,10
2013-06-10,Arcot,-,0.0,6,2013,10
2013-06-10,Gudiyatham,-,0.0,6,2013,10
2013-06-10,Kaveripakkam,-,0.0,6,2013,10
2013-06-10,Melalathur,-,0.0,6,2013,10
2013-06-10,Sholingur,-,0.0,6,2013,10
2013-06-10,Tirupattur,-,0.0,6,2013,10
2013-06-10,Vaniyambadi,-,0.0,6,2013,10
2013-06-10,Vellore,-,0.0,6,2013,10
2013-06-10,Wallajah,-,0.0,6,2013,10
2013-06-11,Alangayam,-,0.0,6,2013,11
2013-06-11,Ambur,-,0.0,6,2013,11
2013-06-11,Arakkonam,-,0.0,6,2013,11
2013-06-11,Arcot,-,0.0,6,2013,11
2013-06-11,Gudiyatham,-,0.0,6,2013,11
2013-06-11,Kaveripakkam,-,0.0,6,2013,11
2013-06-11,Melalathur,-,0.0,6,2013,11
2013-06-11,Sholingur,-,0.0,6,2013,11
2013-06-11,Tirupattur,-,0.0,6,2013,11
2013-06-11,Vaniyambadi,-,0.0,6,2013,11
2013-06-11,Vellore,-,0.0,6,2013,11
2013-06-11,Wallajah,-,0.0,6,2013,11
2013-06-12,Alangayam,22,22.0,6,2013,12
2013-06-12,Ambur,1,1.0,6,2013,12
2013-06-12,Arakkonam,-,0.0,6,2013,12
2013-06-12,Arcot,-,0.0,6,2013,12
2013-06-12,Gudiyatham,-,0.0,6,2013,12
2013-06-12,Kaveripakkam,-,0.0,6,2013,12
2013-06-12,Melalathur,-,0.0,6,2013,12
2013-06-12,Sholingur,-,0.0,6,2013,12
2013-06-12,Tirupattur,1,1.0,6,2013,12
2013-06-12,Vaniyambadi,-,0.0,6,2013,12
2013-06-12,Vellore,3,3.0,6,2013,12
2013-06-12,Wallajah,12,12.0,6,2013,12
2013-06-13,Alangayam,16,16.0,6,2013,13
2013-06-13,Ambur,7,7.0,6,2013,13
2013-06-13,Arakkonam,-,0.0,6,2013,13
2013-06-13,Arcot,38,38.0,6,2013,13
2013-06-13,Gudiyatham,14,14.0,6,2013,13
2013-06-13,Kaveripakkam,3.4,3.4,6,2013,13
2013-06-13,Melalathur,-,0.0,6,2013,13
2013-06-13,Sholingur,4.5,4.5,6,2013,13
2013-06-13,Tirupattur,16,16.0,6,2013,13
2013-06-13,Vaniyambadi,3.9,3.9,6,2013,13
2013-06-13,Vellore,29,29.0,6,2013,13
2013-06-13,Wallajah,19,19.0,6,2013,13
2013-06-14,Alangayam,22,22.0,6,2013,14
2013-06-14,Ambur,1,1.0,6,2013,14
2013-06-14,Arakkonam,-,0.0,6,2013,14
2013-06-14,Arcot,5,5.0,6,2013,14
2013-06-14,Gudiyatham,-,0.0,6,2013,14
2013-06-14,Kaveripakkam,-,0.0,6,2013,14
2013-06-14,Melalathur,-,0.0,6,2013,14
2013-06-14,Sholingur,-,0.0,6,2013,14
2013-06-14,Tirupattur,-,0.0,6,2013,14
2013-06-14,Vaniyambadi,-,0.0,6,2013,14
2013-06-14,Vellore,9,9.0,6,2013,14
2013-06-14,Wallajah,15.4,15.4,6,2013,14
2013-06-15,Alangayam,-,0.0,6,2013,15
2013-06-15,Ambur,-,0.0,6,2013,15
2013-06-15,Arakkonam,-,0.0,6,2013,15
2013-06-15,Arcot,-,0.0,6,2013,15
2013-06-15,Gudiyatham,-,0.0,6,2013,15
2013-06-15,Kaveripakkam,-,0.0,6,2013,15
2013-06-15,Melalathur,-,0.0,6,2013,15
2013-06-15,Sholingur,9.2,9.2,6,2013,15
2013-06-15,Tirupattur,15,15.0,6,2013,15
2013-06-15,Vaniyambadi,2.5,2.5,6,2013,15
2013-06-15,Vellore,-,0.0,6,2013,15
2013-06-15,Wallajah,-,0.0,6,2013,15
2013-06-16,Alangayam,-,0.0,6,2013,16
2013-06-16,Ambur,-,0.0,6,2013,16
2013-06-16,Arakkonam,-,0.0,6,2013,16
2013-06-16,Arcot,-,0.0,6,2013,16
2013-06-16,Gudiyatham,-,0.0,6,2013,16
2013-06-16,Kaveripakkam,-,0.0,6,2013,16
2013-06-16,Melalathur,-,0.0,6,2013,16
2013-06-16,Sholingur,-,0.0,6,2013,16
2013-06-16,Tirupattur,-,0.0,6,2013,16
2013-06-16,Vaniyambadi,-,0.0,6,2013,16
2013-06-16,Vellore,-,0.0,6,2013,16
2013-06-16,Wallajah,-,0.0,6,2013,16
2013-06-17,Alangayam,42,42.0,6,2013,17
2013-06-17,Ambur,43,43.0,6,2013,17
2013-06-17,Arakkonam,-,0.0,6,2013,17
2013-06-17,Arcot,12,12.0,6,2013,17
2013-06-17,Gudiyatham,15.2,15.2,6,2013,17
2013-06-17,Kaveripakkam,11.2,11.2,6,2013,17
2013-06-17,Melalathur,-,0.0,6,2013,17
2013-06-17,Sholingur,23,23.0,6,2013,17
2013-06-17,Tirupattur,12.6,12.6,6,2013,17
2013-06-17,Vaniyambadi,5.4,5.4,6,2013,17
2013-06-17,Vellore,20,20.0,6,2013,17
2013-06-17,Wallajah,1.4,1.4,6,2013,17
2013-06-18,Alangayam,-,0.0,6,2013,18
2013-06-18,Ambur,-,0.0,6,2013,18
2013-06-18,Arakkonam,-,0.0,6,2013,18
2013-06-18,Arcot,-,0.0,6,2013,18
2013-06-18,Gudiyatham,-,0.0,6,2013,18
2013-06-18,Kaveripakkam,-,0.0,6,2013,18
2013-06-18,Melalathur,-,0.0,6,2013,18
2013-06-18,Sholingur,-,0.0,6,2013,18
2013-06-18,Tirupattur,-,0.0,6,2013,18
2013-06-18,Vaniyambadi,2.4,2.4,6,2013,18
2013-06-18,Vellore,-,0.0,6,2013,18
2013-06-18,Wallajah,-,0.0,6,2013,18
2013-06-19,Alangayam,-,0.0,6,2013,19
2013-06-19,Ambur,3,3.0,6,2013,19
2013-06-19,Arakkonam,-,0.0,6,2013,19
2013-06-19,Arcot,-,0.0,6,2013,19
2013-06-19,Gudiyatham,6,6.0,6,2013,19
2013-06-19,Kaveripakkam,9.4,9.4,6,2013,19
2013-06-19,Melalathur,-,0.0,6,2013,19
2013-06-19,Sholingur,11.5,11.5,6,2013,19
2013-06-19,Tirupattur,-,0.0,6,2013,19
2013-06-19,Vaniyambadi,-,0.0,6,2013,19
2013-06-19,Vellore,-,0.0,6,2013,19
2013-06-19,Wallajah,2.3,2.3,6,2013,19
2013-06-20,Alangayam,-,0.0,6,2013,20
2013-06-20,Ambur,-,0.0,6,2013,20
2013-06-20,Arakkonam,-,0.0,6,2013,20
2013-06-20,Arcot,-,0.0,6,2013,20
2013-06-20,Gudiyatham,-,0.0,6,2013,20
2013-06-20,Kaveripakkam,-,0.0,6,2013,20
2013-06-20,Melalathur,-,0.0,6,2013,20
2013-06-20,Sholingur,-,0.0,6,2013,20
2013-06-20,Tirupattur,-,0.0,6,2013,20
2013-06-20,Vaniyambadi,-,0.0,6,2013,20
2013-06-20,Vellore,-,0.0,6,2013,20
2013-06-20,Wallajah,-,0.0,6,2013,20
2013-06-21,Alangayam,-,0.0,6,2013,21
2013-06-21,Ambur,-,0.0,6,2013,21
2013-06-21,Arakkonam,-,0.0,6,2013,21
2013-06-21,Arcot,-,0.0,6,2013,21
2013-06-21,Gudiyatham,-,0.0,6,2013,21
2013-06-21,Kaveripakkam,-,0.0,6,2013,21
2013-06-21,Melalathur,-,0.0,6,2013,21
2013-06-21,Sholingur,-,0.0,6,2013,21
2013-06-21,Tirupattur,-,0.0,6,2013,21
2013-06-21,Vaniyambadi,-,0.0,6,2013,21
2013-06-21,Vellore,-,0.0,6,2013,21
2013-06-21,Wallajah,-,0.0,6,2013,21
2013-06-22,Alangayam,-,0.0,6,2013,22
2013-06-22,Ambur,3,3.0,6,2013,22
2013-06-22,Arakkonam,-,0.0,6,2013,22
2013-06-22,Arcot,-,0.0,6,2013,22
2013-06-22,Gudiyatham,-,0.0,6,2013,22
2013-06-22,Kaveripakkam,-,0.0,6,2013,22
2013-06-22,Melalathur,-,0.0,6,2013,22
2013-06-22,Sholingur,30.5,30.5,6,2013,22
2013-06-22,Tirupattur,-,0.0,6,2013,22
2013-06-22,Vaniyambadi,3.5,3.5,6,2013,22
2013-06-22,Vellore,-,0.0,6,2013,22
2013-06-22,Wallajah,1,1.0,6,2013,22
2013-06-23,Alangayam,-,0.0,6,2013,23
2013-06-23,Ambur,-,0.0,6,2013,23
2013-06-23,Arakkonam,-,0.0,6,2013,23
2013-06-23,Arcot,-,0.0,6,2013,23
2013-06-23,Gudiyatham,-,0.0,6,2013,23
2013-06-23,Kaveripakkam,-,0.0,6,2013,23
2013-06-23,Melalathur,-,0.0,6,2013,23
2013-06-23,Sholingur,17,17.0,6,2013,23
2013-06-23,Tirupattur,-,0.0,6,2013,23
2013-06-23,Vaniyambadi,0.8,0.8,6,2013,23
2013-06-23,Vellore,-,0.0,6,2013,23
2013-06-23,Wallajah,1.3,1.3,6,2013,23
2013-06-24,Alangayam,-,0.0,6,2013,24
2013-06-24,Ambur,-,0.0,6,2013,24
2013-06-24,Arakkonam,-,0.0,6,2013,24
2013-06-24,Arcot,-,0.0,6,2013,24
2013-06-24,Gudiyatham,-,0.0,6,2013,24
2013-06-24,Kaveripakkam,-,0.0,6,2013,24
2013-06-24,Melalathur,-,0.0,6,2013,24
2013-06-24,Sholingur,-,0.0,6,2013,24
2013-06-24,Tirupattur,-,0.0,6,2013,24
2013-06-24,Vaniyambadi,-,0.0,6,2013,24
2013-06-24,Vellore,-,0.0,6,2013,24
2013-06-24,Wallajah,-,0.0,6,2013,24
2013-06-25,Alangayam,-,0.0,6,2013,25
2013-06-25,Ambur,-,0.0,6,2013,25
2013-06-25,Arakkonam,-,0.0,6,2013,25
2013-06-25,Arcot,-,0.0,6,2013,25
2013-06-25,Gudiyatham,-,0.0,6,2013,25
2013-06-25,Kaveripakkam,-,0.0,6,2013,25
2013-06-25,Melalathur,-,0.0,6,2013,25
2013-06-25,Sholingur,-,0.0,6,2013,25
2013-06-25,Tirupattur,-,0.0,6,2013,25
2013-06-25,Vaniyambadi,-,0.0,6,2013,25
2013-06-25,Vellore,-,0.0,6,2013,25
2013-06-25,Wallajah,-,0.0,6,2013,25
2013-06-26,Alangayam,7,7.0,6,2013,26
2013-06-26,Ambur,1,1.0,6,2013,26
2013-06-26,Arakkonam,5,5.0,6,2013,26
2013-06-26,Arcot,11,11.0,6,2013,26
2013-06-26,Gudiyatham,9.6,9.6,6,2013,26
2013-06-26,Kaveripakkam,5.6,5.6,6,2013,26
2013-06-26,Melalathur,4,4.0,6,2013,26
2013-06-26,Sholingur,2.9,2.9,6,2013,26
2013-06-26,Tirupattur,20,20.0,6,2013,26
2013-06-26,Vaniyambadi,10.1,10.1,6,2013,26
2013-06-26,Vellore,13,13.0,6,2013,26
2013-06-26,Wallajah,-,0.0,6,2013,26
2013-06-27,Alangayam,-,0.0,6,2013,27
2013-06-27,Ambur,-,0.0,6,2013,27
2013-06-27,Arakkonam,13.5,13.5,6,2013,27
2013-06-27,Arcot,-,0.0,6,2013,27
2013-06-27,Gudiyatham,-,0.0,6,2013,27
2013-06-27,Kaveripakkam,-,0.0,6,2013,27
2013-06-27,Melalathur,4,4.0,6,2013,27
2013-06-27,Sholingur,-,0.0,6,2013,27
2013-06-27,Tirupattur,-,0.0,6,2013,27
2013-06-27,Vaniyambadi,-,0.0,6,2013,27
2013-06-27,Vellore,-,0.0,6,2013,27
2013-06-27,Wallajah,-,0.0,6,2013,27
2013-06-28,Alangayam,-,0.0,6,2013,28
2013-06-28,Ambur,-,0.0,6,2013,28
2013-06-28,Arakkonam,-,0.0,6,2013,28
2013-06-28,Arcot,-,0.0,6,2013,28
2013-06-28,Gudiyatham,-,0.0,6,2013,28
2013-06-28,Kaveripakkam,-,0.0,6,2013,28
2013-06-28,Melalathur,-,0.0,6,2013,28
2013-06-28,Sholingur,-,0.0,6,2013,28
2013-06-28,Tirupattur,-,0.0,6,2013,28
2013-06-28,Vaniyambadi,-,0.0,6,2013,28
2013-06-28,Vellore,-,0.0,6,2013,28
2013-06-28,Wallajah,-,0.0,6,2013,28
2013-06-29,Alangayam,-,0.0,6,2013,29
2013-06-29,Ambur,-,0.0,6,2013,29
2013-06-29,Arakkonam,-,0.0,6,2013,29
2013-06-29,Arcot,-,0.0,6,2013,29
2013-06-29,Gudiyatham,-,0.0,6,2013,29
2013-06-29,Kaveripakkam,-,0.0,6,2013,29
2013-06-29,Melalathur,-,0.0,6,2013,29
2013-06-29,Sholingur,-,0.0,6,2013,29
2013-06-29,Tirupattur,-,0.0,6,2013,29
2013-06-29,Vaniyambadi,-,0.0,6,2013,29
2013-06-29,Vellore,-,0.0,6,2013,29
2013-06-29,Wallajah,-,0.0,6,2013,29
2013-06-30,Alangayam,-,0.0,6,2013,30
2013-06-30,Ambur,-,0.0,6,2013,30
2013-06-30,Arakkonam,-,0.0,6,2013,30
2013-06-30,Arcot,-,0.0,6,2013,30
2013-06-30,Gudiyatham,-,0.0,6,2013,30
2013-06-30,Kaveripakkam,-,0.0,6,2013,30
2013-06-30,Melalathur,-,0.0,6,2013,30
2013-06-30,Sholingur,-,0.0,6,2013,30
2013-06-30,Tirupattur,-,0.0,6,2013,30
2013-06-30,Vaniyambadi,-,0.0,6,2013,30
2013-06-30,Vellore,-,0.0,6,2013,30
2013-06-30,Wallajah,-,0.0,6,2013,30
2013-07-01,Alangayam,8,8.0,7,2013,1
2013-07-01,Ambur,-,0.0,7,2013,1
2013-07-01,Arakkonam,-,0.0,7,2013,1
2013-07-01,Arcot,-,0.0,7,2013,1
2013-07-01,Gudiyatham,-,0.0,7,2013,1
2013-07-01,Kaveripakkam,-,0.0,7,2013,1
2013-07-01,Melalathur,-,0.0,7,2013,1
2013-07-01,Sholingur,-,0.0,7,2013,1
2013-07-01,Tirupattur,2,2.0,7,2013,1
2013-07-01,Vaniyambadi,-,0.0,7,2013,1
2013-07-01,Vellore,-,0.0,7,2013,1
2013-07-01,Wallajah,-,0.0,7,2013,1
2013-07-02,Alangayam,-,0.0,7,2013,2
2013-07-02,Ambur,-,0.0,7,2013,2
2013-07-02,Arakkonam,-,0.0,7,2013,2
2013-07-02,Arcot,-,0.0,7,2013,2
2013-07-02,Gudiyatham,-,0.0,7,2013,2
2013-07-02,Kaveripakkam,-,0.0,7,2013,2
2013-07-02,Melalathur,-,0.0,7,2013,2
2013-07-02,Sholingur,-,0.0,7,2013,2
2013-07-02,Tirupattur,1,1.0,7,2013,2
2013-07-02,Vaniyambadi,-,0.0,7,2013,2
2013-07-02,Vellore,-,0.0,7,2013,2
2013-07-02,Wallajah,-,0.0,7,2013,2
2013-07-03,Alangayam,-,0.0,7,2013,3
2013-07-03,Ambur,-,0.0,7,2013,3
2013-07-03,Arakkonam,-,0.0,7,2013,3
2013-07-03,Arcot,-,0.0,7,2013,3
2013-07-03,Gudiyatham,-,0.0,7,2013,3
2013-07-03,Kaveripakkam,-,0.0,7,2013,3
2013-07-03,Melalathur,-,0.0,7,2013,3
2013-07-03,Sholingur,-,0.0,7,2013,3
2013-07-03,Tirupattur,-,0.0,7,2013,3
2013-07-03,Vaniyambadi,-,0.0,7,2013,3
2013-07-03,Vellore,-,0.0,7,2013,3
2013-07-03,Wallajah,14.6,14.6,7,2013,3
2013-07-04,Alangayam,4,4.0,7,2013,4
2013-07-04,Ambur,5,5.0,7,2013,4
2013-07-04,Arakkonam,-,0.0,7,2013,4
2013-07-04,Arcot,8.4,8.4,7,2013,4
2013-07-04,Gudiyatham,3.4,3.4,7,2013,4
2013-07-04,Kaveripakkam,11.8,11.8,7,2013,4
2013-07-04,Melalathur,-,0.0,7,2013,4
2013-07-04,Sholingur,7.5,7.5,7,2013,4
2013-07-04,Tirupattur,5,5.0,7,2013,4
2013-07-04,Vaniyambadi,2.9,2.9,7,2013,4
2013-07-04,Vellore,-,0.0,7,2013,4
2013-07-04,Wallajah,-,0.0,7,2013,4
2013-07-05,Alangayam,-,0.0,7,2013,5
2013-07-05,Ambur,-,0.0,7,2013,5
2013-07-05,Arakkonam,-,0.0,7,2013,5
2013-07-05,Arcot,-,0.0,7,2013,5
2013-07-05,Gudiyatham,-,0.0,7,2013,5
2013-07-05,Kaveripakkam,-,0.0,7,2013,5
2013-07-05,Melalathur,-,0.0,7,2013,5
2013-07-05,Sholingur,-,0.0,7,2013,5
2013-07-05,Tirupattur,-,0.0,7,2013,5
2013-07-05,Vaniyambadi,-,0.0,7,2013,5
2013-07-05,Vellore,-,0.0,7,2013,5
2013-07-05,Wallajah,-,0.0,7,2013,5
2013-07-06,Alangayam,-,0.0,7,2013,6
2013-07-06,Ambur,-,0.0,7,2013,6
2013-07-06,Arakkonam,-,0.0,7,2013,6
2013-07-06,Arcot,-,0.0,7,2013,6
2013-07-06,Gudiyatham,-,0.0,7,2013,6
2013-07-06,Kaveripakkam,-,0.0,7,2013,6
